tanggal,Cabai Merah Besar,Cabai_lag_1,Cabai_lag_7,RR_lag_45,RH_lag_30,RR_rolling_mean_14,bulan
2025-05-29,43450.0,43450.0,46750.0,37.4,73.0,9.692857142857141,5
2025-05-30,43450.0,43450.0,45950.0,4.5,73.0,8.078571428571427,5
2025-05-31,44316.666666666664,43450.0,45116.666666666664,9.5,78.0,6.714285714285714,5
2025-06-01,45183.333333333336,44316.666666666664,44283.333333333336,0.0,74.0,5.6,6
2025-06-02,46050.0,45183.333333333336,43450.0,22.0,75.33333333333333,4.735714285714286,6
2025-06-03,46050.0,46050.0,43450.0,14.666666666666668,76.66666666666667,4.678571428571429,6
2025-06-04,47700.0,46050.0,43450.0,7.333333333333334,78.0,4.2142857142857135,6
2025-06-05,53500.0,47700.0,43450.0,0.0,79.0,2.914285714285714,6
2025-06-06,53500.0,53500.0,43450.0,8.5,81.0,4.203571428571428,6
2025-06-07,53500.0,53500.0,44316.666666666664,1.5,85.0,5.0511904761904765,6
2025-06-08,53500.0,53500.0,45183.333333333336,1.0,81.0,5.457142857142856,6
2025-06-09,53500.0,53500.0,46050.0,7.7,78.66666666666667,5.421428571428571,6
2025-06-10,53500.0,53500.0,46050.0,5.133333333333333,76.33333333333333,5.457142857142856,6
2025-06-11,54350.0,53500.0,47700.0,2.5666666666666664,74.0,5.807142857142857,6
2025-06-12,53500.0,54350.0,53500.0,0.0,91.0,6.471428571428571,6
2025-06-13,52650.0,53500.0,53500.0,3.5,85.0,5.385714285714286,6
2025-06-14,53216.666666666664,52650.0,53500.0,1.0,84.0,4.702380952380952,6
2025-06-15,53783.333333333336,53216.666666666664,53500.0,1.0,86.0,4.421428571428572,6
2025-06-16,54350.0,53783.333333333336,53500.0,1.2,84.33333333333333,4.542857142857143,6
2025-06-17,54350.0,54350.0,53500.0,4.8,82.66666666666667,4.707142857142857,6
2025-06-18,52650.0,54350.0,54350.0,8.4,81.0,6.1499999999999995,6
2025-06-19,53500.0,52650.0,53500.0,12.0,73.0,6.792857142857143,6
2025-06-20,62750.0,53500.0,52650.0,1.5,92.0,5.167857142857143,6
2025-06-21,60500.0,62750.0,53216.666666666664,0.0,92.0,4.089285714285714,6
2025-06-22,58250.0,60500.0,53783.333333333336,18.7,92.0,3.5571428571428574,6
2025-06-23,56000.0,58250.0,54350.0,24.1,89.0,3.5714285714285716,6
2025-06-24,53700.0,56000.0,54350.0,16.06666666666667,86.0,3.5357142857142856,6
2025-06-25,52000.0,53700.0,52650.0,8.033333333333335,83.0,3.1857142857142855,6
2025-06-26,52000.0,52000.0,53500.0,0.0,67.0,2.9285714285714284,6
2025-06-27,52000.0,52000.0,62750.0,1.2,74.0,2.9285714285714284,6
2025-06-28,51450.0,52000.0,60500.0,4.7,79.0,2.9936507936507932,6
2025-06-29,50900.0,51450.0,58250.0,45.0,78.0,3.1238095238095234,6
2025-06-30,50350.0,50900.0,56000.0,37.8,77.0,3.3190476190476192,6
2025-07-01,50350.0,50350.0,53700.0,29.233333333333334,76.0,3.2833333333333328,7
2025-07-02,50350.0,50350.0,52000.0,20.666666666666668,75.0,2.0333333333333337,7
2025-07-03,51200.0,50350.0,52000.0,12.1,78.0,3.454761904761905,7
2025-07-04,54350.0,51200.0,52000.0,0.8,74.0,3.4904761904761905,7
2025-07-05,52933.333333333336,54350.0,51450.0,6.5,74.0,3.55,7
2025-07-06,51516.666666666664,52933.333333333336,50900.0,18.2,78.0,3.6333333333333333,7
2025-07-07,50100.0,51516.666666666664,50350.0,4.7,78.33333333333333,3.7404761904761905,7
2025-07-08,50100.0,50100.0,50350.0,3.3,78.66666666666667,4.6761904761904765,7
2025-07-09,50100.0,50100.0,50350.0,1.9,79.0,5.211904761904762,7
2025-07-10,50100.0,50100.0,51200.0,0.5,79.0,4.804761904761905,7
2025-07-11,48450.0,50100.0,54350.0,0.0,86.0,4.804761904761905,7
2025-07-12,49000.0,48450.0,52933.333333333336,0.0,78.0,5.3539682539682545,7
2025-07-13,49550.0,49000.0,51516.666666666664,0.0,74.0,6.452380952380952,7
2025-07-14,50100.0,49550.0,50100.0,15.2,75.0,8.1,7
2025-07-15,50100.0,50100.0,50100.0,10.133333333333333,76.0,8.242857142857142,7
2025-07-16,48450.0,50100.0,50100.0,5.066666666666666,77.0,8.05,7
2025-07-17,48450.0,48450.0,50100.0,0.0,82.0,6.028571428571429,7
2025-07-18,50350.0,48450.0,48450.0,0.0,86.0,5.992857142857143,7
2025-07-19,50350.0,50350.0,49000.0,0.0,82.0,5.928571428571429,7
2025-07-20,50350.0,50350.0,49550.0,0.0,80.0,5.835714285714286,7
2025-07-21,50350.0,50350.0,50100.0,22.75,80.33333333333333,5.714285714285714,7
2025-07-22,50350.0,50350.0,50100.0,15.166666666666668,80.66666666666667,4.778571428571429,7
2025-07-23,50350.0,50350.0,48450.0,7.583333333333334,81.0,4.242857142857143,7
2025-07-24,50350.0,50350.0,48450.0,0.0,80.0,4.242857142857143,7
2025-07-25,50350.0,50350.0,50350.0,0.5,79.0,4.242857142857143,7
2025-07-26,50033.333333333336,50350.0,50350.0,4.9,75.0,3.680952380952381,7
2025-07-27,49716.666666666664,50033.333333333336,50350.0,9.3,74.0,2.557142857142857,7
2025-07-28,49400.0,49716.666666666664,50350.0,0.0,75.0,0.8714285714285713,7
2025-07-29,49400.0,49400.0,50350.0,0.5666666666666667,76.0,0.7928571428571428,7
2025-07-30,49400.0,49400.0,50350.0,1.1333333333333333,77.0,0.7928571428571429,7
2025-07-31,49400.0,49400.0,50350.0,1.7,84.0,0.75,7
2025-08-01,49400.0,49400.0,50350.0,2.3,79.0,1.3785714285714286,8
2025-08-02,48283.333333333336,49400.0,50033.333333333336,20.2,82.0,1.8476190476190477,8
2025-08-03,47166.666666666664,48283.333333333336,49716.666666666664,9.0,79.0,2.157142857142857,8
2025-08-04,46050.0,47166.666666666664,49400.0,0.0,80.0,2.307142857142857,8
2025-08-05,46050.0,46050.0,49400.0,0.06666666666666667,81.0,3.3642857142857143,8
2025-08-06,46050.0,46050.0,49400.0,0.13333333333333333,82.0,5.414285714285714,8
2025-08-07,46050.0,46050.0,49400.0,0.2,83.0,7.021428571428571,8
2025-08-08,46050.0,46050.0,49400.0,0.0,71.0,7.335714285714286,8
2025-08-09,46333.333333333336,46050.0,48283.333333333336,0.0,72.0,7.464285714285714,8
2025-08-10,46616.666666666664,46333.333333333336,47166.666666666664,5.7,76.0,7.4071428571428575,8
2025-08-11,46900.0,46616.666666666664,46050.0,0.0,77.33333333333333,7.1642857142857155,8
2025-08-12,46900.0,46900.0,46050.0,1.4777777777777779,78.66666666666667,9.442857142857141,8
2025-08-13,46900.0,46900.0,46050.0,2.9555555555555557,80.0,11.049999999999999,8
2025-08-14,46150.0,46900.0,46050.0,4.433333333333334,66.0,11.792857142857143,8
2025-08-15,49400.0,46150.0,46050.0,1.8,74.0,11.178571428571429,8
2025-08-16,49400.0,49400.0,46333.333333333336,2.7,72.0,10.719047619047618,8
2025-08-17,49400.0,49400.0,46616.666666666664,28.9,70.0,10.414285714285715,8
2025-08-18,49400.0,49400.0,46900.0,0.5,70.33333333333333,10.264285714285714,8
2025-08-19,51050.0,49400.0,46900.0,0.8999999999999999,70.66666666666667,9.564285714285715,8
2025-08-20,49400.0,51050.0,46900.0,1.2999999999999998,71.0,8.3,8
2025-08-21,49400.0,49400.0,46150.0,1.7,68.0,7.271428571428572,8
2025-08-22,49400.0,49400.0,49400.0,13.1,76.0,6.978571428571429,8
2025-08-23,49083.333333333336,49400.0,49400.0,7.5,71.0,6.835714285714286,8
2025-08-24,48766.666666666664,49083.333333333336,49400.0,0.0,72.0,6.8428571428571425,8
2025-08-25,48450.0,48766.666666666664,49400.0,0.0,72.66666666666667,7.0,8
2025-08-26,48450.0,48450.0,51050.0,9.166666666666666,73.33333333333333,4.921428571428572,8
2025-08-27,47700.0,48450.0,49400.0,18.333333333333332,74.0,3.314285714285714,8
2025-08-28,47700.0,47700.0,49400.0,27.5,76.0,2.685714285714286,8
2025-08-29,47700.0,47700.0,49400.0,3.8,74.0,2.6714285714285713,8
2025-08-30,47950.0,47700.0,49083.333333333336,0.0,73.0,2.685714285714286,8
2025-08-31,48200.0,47950.0,48766.666666666664,0.6,75.0,2.7285714285714286,8
2025-09-01,48450.0,48200.0,48450.0,0.0,77.33333333333333,2.8000000000000003,9
2025-09-02,48450.0,48450.0,48450.0,0.0,79.66666666666667,2.442857142857143,9
2025-09-03,50100.0,48450.0,47700.0,0.0,82.0,1.657142857142857,9
2025-09-04,50100.0,50100.0,47700.0,0.0,79.0,1.0785714285714287,9
2025-09-05,50100.0,50100.0,47700.0,0.0,78.0,1.2285714285714284,9
2025-09-06,49866.666666666664,50100.0,47950.0,0.0,74.0,1.2642857142857145,9
2025-09-07,49633.333333333336,49866.666666666664,48200.0,0.0,81.0,1.1857142857142857,9
2025-09-08,49400.0,49633.333333333336,48450.0,0.0,80.33333333333333,0.9928571428571429,9
2025-09-09,50200.0,49400.0,48450.0,1.3,79.66666666666667,2.5035714285714286,9
2025-09-10,52850.0,50200.0,50100.0,2.6,79.0,6.310714285714285,9
2025-09-11,52850.0,52850.0,50100.0,3.9,87.0,8.317857142857143,9
2025-09-12,53700.0,52850.0,50100.0,2.7,88.0,8.60357142857143,9
2025-09-13,56500.0,53700.0,49866.666666666664,0.0,83.0,8.770238095238094,9
2025-09-14,59300.0,56500.0,49633.333333333336,0.0,65.0,8.817857142857143,9
2025-09-15,62100.0,59300.0,49400.0,8.8,70.0,8.746428571428572,9
2025-09-16,62100.0,62100.0,50200.0,6.566666666666666,75.0,8.746428571428572,9
2025-09-17,68200.0,62100.0,52850.0,4.333333333333333,80.0,8.960714285714285,9
2025-09-18,68200.0,68200.0,52850.0,2.1,89.0,12.603571428571428,9
2025-09-19,70950.0,68200.0,53700.0,14.8,78.0,12.939285714285715,9
2025-09-20,68633.33333333333,70950.0,56500.0,28.7,76.0,13.163095238095238,9
2025-09-21,66316.66666666667,68633.33333333333,59300.0,22.5,79.0,13.275,9
2025-09-22,64000.0,66316.66666666667,62100.0,4.4,79.0,13.275,9
2025-09-23,65700.0,64000.0,62100.0,3.1000000000000005,79.0,11.37142857142857,9
2025-09-24,68000.0,65700.0,68200.0,1.8000000000000003,79.0,7.588095238095238,9
2025-09-25,71250.0,68000.0,68200.0,0.5,65.0,5.514285714285714,9
2025-09-26,71250.0,71250.0,70950.0,34.6,64.0,5.3,9
2025-09-27,69500.0,71250.0,68633.33333333333,22.5,74.0,5.1571428571428575,9
2025-09-28,67750.0,69500.0,66316.66666666667,10.4,76.0,5.085714285714286,9
2025-09-29,66000.0,67750.0,64000.0,0.2,76.33333333333333,5.085714285714286,9
2025-09-30,66000.0,66000.0,65700.0,0.13333333333333336,76.66666666666667,5.0928571428571425,9
2025-10-01,66000.0,66000.0,68000.0,0.06666666666666668,77.0,7.0928571428571425,10
2025-10-02,64300.0,66000.0,71250.0,0.0,69.0,3.4499999999999997,10
2025-10-03,63550.0,64300.0,71250.0,5.0,68.0,3.1,10
2025-10-04,64383.333333333336,63550.0,69500.0,11.0,70.0,2.8666666666666667,10
2025-10-05,65216.666666666664,64383.333333333336,67750.0,8.1,80.0,2.75,10
2025-10-06,66050.0,65216.666666666664,66000.0,0.3,78.33333333333333,2.75,10
2025-10-07,66050.0,66050.0,66000.0,1.1,76.66666666666667,2.75,10
2025-10-08,66050.0,66050.0,66000.0,1.9000000000000004,75.0,2.726190476190476,10
2025-10-09,66050.0,66050.0,64300.0,2.7,85.0,3.4642857142857144,10
2025-10-10,66050.0,66050.0,63550.0,5.5,89.0,3.6785714285714284,10
2025-10-11,67250.0,66050.0,64383.333333333336,0.0,90.0,3.8214285714285716,10
2025-10-12,68450.0,67250.0,65216.666666666664,1.6,85.0,3.892857142857143,10
2025-10-13,69650.0,68450.0,66050.0,0.0,78.0,3.892857142857143,10
2025-10-14,69650.0,69650.0,66050.0,0.3333333333333333,71.0,3.8857142857142857,10
2025-10-15,69650.0,69650.0,66050.0,0.6666666666666666,64.0,1.6714285714285715,10
2025-10-16,69650.0,69650.0,66050.0,1.0,79.0,1.6714285714285715,10
2025-10-17,66200.0,69650.0,66050.0,0.0,79.0,1.5214285714285716,10
2025-10-18,66200.0,66200.0,67250.0,0.0,84.0,1.5047619047619047,10
2025-10-19,66200.0,66200.0,68450.0,0.0,86.0,1.6214285714285717,10
2025-10-20,66200.0,66200.0,69650.0,2.4,80.0,1.8714285714285717,10
2025-10-21,66200.0,66200.0,69650.0,1.6,74.0,1.8714285714285717,10
2025-10-22,66200.0,66200.0,69650.0,0.8,68.0,2.935714285714286,10
2025-10-23,66200.0,66200.0,69650.0,0.0,75.0,2.7071428571428577,10
2025-10-24,66200.0,66200.0,66200.0,26.65,76.0,4.542857142857143,10
2025-10-25,65600.0,66200.0,66200.0,53.3,75.0,5.814285714285715,10
2025-10-26,65000.0,65600.0,66200.0,29.7,80.0,6.521428571428572,10
2025-10-27,64400.0,65000.0,66200.0,4.0,79.0,6.6642857142857155,10
2025-10-28,64400.0,64400.0,66200.0,2.666666666666667,78.0,8.057142857142859,10
2025-10-29,64400.0,64400.0,66200.0,1.3333333333333335,77.0,8.271428571428572,10
2025-10-30,63550.0,64400.0,66200.0,0.0,77.0,8.471428571428572,10
2025-10-31,64400.0,63550.0,66200.0,0.0,78.0,8.721428571428572,10
2025-11-01,66983.33333333333,64400.0,65600.0,3.0,80.0,9.03809523809524,11
2025-11-02,69566.66666666667,66983.33333333333,65000.0,51.0,78.0,9.421428571428573,11
2025-11-03,72150.0,69566.66666666667,64400.0,7.1,75.66666666666667,9.87142857142857,11
2025-11-04,73000.0,72150.0,64400.0,4.7333333333333325,73.33333333333333,10.12142857142857,11
2025-11-05,73000.0,73000.0,64400.0,2.3666666666666663,71.0,9.283333333333333,11
2025-11-06,73000.0,73000.0,63550.0,0.0,74.0,8.928571428571429,11
2025-11-07,88700.0,73000.0,64400.0,0.0,71.0,6.985714285714287,11
2025-11-08,89850.0,88700.0,66983.33333333333,0.3333333333333333,75.0,5.642857142857144,11
2025-11-09,91000.0,89850.0,69566.66666666667,0.6666666666666666,80.0,4.9,11
2025-11-10,92150.0,91000.0,72150.0,1.0,77.66666666666667,4.757142857142857,11
2025-11-11,92150.0,92150.0,73000.0,0.6666666666666667,75.33333333333333,3.435714285714286,11
2025-11-12,92150.0,92150.0,73000.0,0.33333333333333337,73.0,6.792857142857143,11
2025-11-13,89350.0,92150.0,73000.0,0.0,70.0,6.8,11
2025-11-14,89350.0,89350.0,88700.0,0.1,70.0,6.6,11
2025-11-15,89350.0,89350.0,89850.0,31.0,68.0,6.233333333333333,11
2025-11-16,89350.0,89350.0,91000.0,0.0,72.0,5.700000000000001,11
2025-11-17,89350.0,89350.0,92150.0,2.2,74.33333333333333,5.0,11
2025-11-18,85400.0,89350.0,92150.0,1.4666666666666668,76.66666666666667,4.8428571428571425,11
2025-11-19,85400.0,85400.0,92150.0,0.7333333333333334,79.0,5.045238095238096,11
2025-11-20,85400.0,85400.0,89350.0,0.0,77.0,5.9071428571428575,11
2025-11-21,85400.0,85400.0,89350.0,0.0,84.0,6.092857142857143,11
2025-11-22,83700.0,85400.0,89350.0,0.0,86.0,6.5738095238095235,11
2025-11-23,82000.0,83700.0,89350.0,11.0,90.0,7.3500000000000005,11
2025-11-24,80300.0,82000.0,89350.0,4.0,88.0,8.421428571428573,11
2025-11-25,78650.0,80300.0,85400.0,2.666666666666667,86.0,8.35,11
2025-11-26,78650.0,78650.0,85400.0,1.3333333333333335,84.0,4.778571428571429,11
2025-11-27,78650.0,78650.0,85400.0,0.0,89.0,4.571428571428571,11
2025-11-28,77800.0,78650.0,85400.0,0.0,85.0,5.928571428571429,11
2025-11-29,77533.33333333333,77800.0,83700.0,0.0,88.0,7.8690476190476195,11
2025-11-30,77266.66666666667,77533.33333333333,82000.0,0.0,86.0,10.392857142857142,11
2025-12-01,77000.0,77266.66666666667,80300.0,0.1,86.33333333333333,13.5,12
2025-12-02,77000.0,77000.0,78650.0,1.2333333333333334,86.66666666666667,13.685714285714285,12
2025-12-03,72850.0,77000.0,78650.0,2.3666666666666667,87.0,13.607142857142858,12
2025-12-04,72850.0,72850.0,78650.0,3.5,81.0,12.921428571428573,12
2025-12-05,72850.0,72850.0,77800.0,0.0,74.0,14.414285714285713,12
2025-12-06,72300.0,72850.0,77533.33333333333,14.9,71.0,15.057142857142859,12
2025-12-07,71750.0,72300.0,77266.66666666667,7.8,76.0,14.85,12
2025-12-08,71200.0,71750.0,77000.0,29.7,75.66666666666667,13.792857142857143,12
2025-12-09,71200.0,71200.0,77000.0,20.46666666666667,75.33333333333333,14.057142857142855,12
2025-12-10,71200.0,71200.0,72850.0,11.233333333333334,75.0,14.2,12
2025-12-11,71200.0,71200.0,72850.0,2.0,81.0,15.042857142857143,12
2025-12-12,71200.0,71200.0,72850.0,19.5,86.0,14.5,12
2025-12-13,70366.66666666667,71200.0,72300.0,3.0,77.0,13.102380952380953,12
2025-12-14,69533.33333333333,70366.66666666667,71750.0,2.8,77.0,10.85,12
2025-12-15,68700.0,69533.33333333333,71200.0,3.6,75.0,7.742857142857143,12
2025-12-16,68700.0,68700.0,71200.0,5.666666666666667,73.0,7.464285714285714,12
2025-12-17,66050.0,68700.0,71200.0,7.733333333333334,71.0,7.114285714285715,12
2025-12-18,63650.0,66050.0,71200.0,9.8,76.0,6.921428571428572,12
2025-12-19,63650.0,63650.0,71200.0,3.5,84.0,5.435714285714286,12
2025-12-20,62183.333333333336,63650.0,70366.66666666667,3.1666666666666665,84.0,4.440476190476191,12
2025-12-21,60716.666666666664,62183.333333333336,69533.33333333333,2.833333333333333,74.0,3.935714285714286,12
2025-12-22,59250.0,60716.666666666664,68700.0,2.5,70.66666666666667,3.9214285714285713,12
2025-12-23,59250.0,59250.0,68700.0,1.6666666666666665,67.33333333333333,3.657142857142857,12
2025-12-24,58300.0,59250.0,66050.0,0.8333333333333333,64.0,3.8357142857142854,12
2025-12-25,58300.0,58300.0,63650.0,0.0,67.0,3.2607142857142857,12
2025-12-26,58300.0,58300.0,63650.0,1.0,72.0,2.603571428571428,12
2025-12-27,56066.666666666664,58300.0,62183.333333333336,50.0,78.0,2.417857142857143,12
2025-12-28,53833.333333333336,56066.666666666664,60716.666666666664,2.9,78.0,2.7035714285714287,12
2025-12-29,51600.0,53833.333333333336,59250.0,0.8,79.66666666666667,3.460714285714286,12
2025-12-30,50100.0,51600.0,59250.0,0.5333333333333334,81.33333333333333,4.33452380952381,12
2025-12-31,50100.0,50100.0,58300.0,0.2666666666666667,83.0,5.325,12
2026-01-01,50100.0,50100.0,58300.0,0.0,83.0,5.4678571428571425,1
2026-01-02,49250.0,50100.0,58300.0,1.3,83.0,5.182142857142857,1
2026-01-03,48700.0,49250.0,56066.666666666664,6.0,90.0,5.015476190476191,1
2026-01-04,48150.0,48700.0,53833.333333333336,14.9,87.0,4.9678571428571425,1
2026-01-05,47600.0,48150.0,51600.0,5.1,85.33333333333333,5.039285714285714,1
2026-01-06,45950.0,47600.0,50100.0,8.4,83.66666666666667,5.039285714285714,1
2026-01-07,45950.0,45950.0,50100.0,11.7,82.0,4.732142857142857,1
2026-01-08,45950.0,45950.0,50100.0,15.0,79.0,4.473809523809524,1
2026-01-09,45950.0,45950.0,49250.0,0.0,82.0,4.264285714285714,1
2026-01-10,46216.666666666664,45950.0,48700.0,0.0,84.0,3.972222222222222,1
2026-01-11,46483.333333333336,46216.666666666664,48150.0,0.0,74.0,3.5976190476190477,1
2026-01-12,46750.0,46483.333333333336,47600.0,19.8,73.0,3.1404761904761904,1
2026-01-13,44450.0,46750.0,45950.0,27.7,72.0,2.316666666666667,1
2026-01-14,44450.0,44450.0,45950.0,35.6,71.0,1.3976190476190475,1
2026-01-15,42650.0,44450.0,45950.0,43.5,71.0,1.1261904761904762,1
2026-01-16,42650.0,42650.0,45950.0,3.9,75.0,1.0904761904761906,1
2026-01-17,42350.0,42650.0,46216.666666666664,4.9,76.0,1.1500000000000001,1
2026-01-18,42050.0,42350.0,46483.333333333336,5.3,77.0,1.3047619047619048,1
2026-01-19,41750.0,42050.0,46750.0,26.0,77.0,1.5547619047619048,1
2026-01-20,41750.0,41750.0,44450.0,17.4,77.0,1.861904761904762,1
2026-01-21,41750.0,41750.0,44450.0,8.8,77.0,2.1404761904761904,1
2026-01-22,41750.0,41750.0,42650.0,0.2,76.0,2.923809523809524,1
2026-01-23,43400.0,41750.0,42650.0,3.7,78.0,4.826190476190476,1
2026-01-24,43400.0,43400.0,42350.0,2.0,77.0,6.006349206349206,1
2026-01-25,43400.0,43400.0,42050.0,11.8,81.0,6.464285714285714,1
2026-01-26,43400.0,43400.0,41750.0,12.2,80.33333333333333,6.2,1
2026-01-27,43400.0,43400.0,41750.0,8.133333333333333,79.66666666666667,6.1499999999999995,1
2026-01-28,43400.0,43400.0,41750.0,4.066666666666666,79.0,6.721428571428571,1
2026-01-29,44350.0,43400.0,41750.0,0.0,78.0,7.357142857142857,1
2026-01-30,44350.0,44350.0,43400.0,0.0,89.0,7.75,1
2026-01-31,43250.0,44350.0,43400.0,0.0,81.0,7.9261904761904765,1
2026-02-01,42150.0,43250.0,43400.0,2.6,82.0,7.885714285714286,2
2026-02-02,41050.0,42150.0,43400.0,5.2,80.33333333333333,7.628571428571429,2
2026-02-03,41750.0,41050.0,43400.0,3.466666666666667,78.66666666666667,7.407142857142857,2
2026-02-04,41750.0,41750.0,43400.0,1.7333333333333334,77.0,7.828571428571428,2
2026-02-05,41750.0,41750.0,44350.0,0.0,68.0,7.392857142857143,2
2026-02-06,41750.0,41750.0,44350.0,0.0,75.0,5.485714285714286,2
2026-02-07,42316.666666666664,41750.0,43250.0,4.5,72.0,4.2023809523809526,2
2026-02-08,42883.333333333336,42316.666666666664,42150.0,3.75,77.0,3.542857142857143,2
2026-02-09,43450.0,42883.333333333336,41050.0,3.0,80.0,3.507142857142857,2
2026-02-10,43450.0,43450.0,41750.0,5.533333333333333,83.0,3.5142857142857147,2
2026-02-11,43450.0,43450.0,41750.0,8.066666666666666,86.0,3.0714285714285716,2
2026-02-12,45100.0,43450.0,41750.0,10.6,77.0,2.5071428571428567,2
2026-02-13,46750.0,45100.0,41750.0,12.233333333333333,80.0,3.1285714285714286,2
2026-02-14,46750.0,46750.0,42316.666666666664,13.866666666666667,82.0,3.5214285714285714,2
2026-02-15,46750.0,46750.0,42883.333333333336,4.6,74.0,3.685714285714286,2
2026-02-16,46750.0,46750.0,43450.0,1.2,74.66666666666667,3.6214285714285714,2
2026-02-17,46750.0,46750.0,43450.0,1.1333333333333333,75.33333333333333,3.607142857142857,2
2026-02-18,50350.0,46750.0,43450.0,1.0666666666666667,76.0,2.892857142857143,2
2026-02-19,50350.0,50350.0,45100.0,1.0,81.0,2.607142857142857,2
2026-02-20,52000.0,50350.0,46750.0,0.0,87.0,3.2357142857142853,2
2026-02-21,53116.666666666664,52000.0,46750.0,0.2,86.0,3.773809523809524,2
2026-02-22,54233.333333333336,53116.666666666664,46750.0,0.1333333333333333,91.0,4.2214285714285715,2
2026-02-23,55350.0,54233.333333333336,46750.0,0.0666666666666666,87.0,4.578571428571428,2
2026-02-24,53700.0,55350.0,46750.0,1.4444444444444446,83.0,4.5928571428571425,2
2026-02-25,52000.0,53700.0,50350.0,2.8222222222222224,79.0,4.4035714285714285,2
2026-02-26,52000.0,52000.0,50350.0,4.2,77.0,4.275,2
2026-02-27,52000.0,52000.0,52000.0,0.7,91.0,3.210714285714286,2
2026-02-28,51450.0,52000.0,53116.666666666664,1.0,87.0,2.5083333333333333,2
2026-03-01,50900.0,51450.0,54233.333333333336,0.8,80.0,2.167857142857143,3
2026-03-02,50350.0,50900.0,55350.0,0.7,79.66666666666667,2.1892857142857145,3
2026-03-03,50350.0,50350.0,53700.0,1.9666666666666666,79.33333333333333,2.4464285714285716,3
2026-03-04,50350.0,50350.0,52000.0,3.2333333333333334,79.0,2.6607142857142856,3
2026-03-05,50350.0,50350.0,52000.0,4.5,80.0,3.817857142857143,3
2026-03-06,50350.0,50350.0,52000.0,4.3,77.0,3.289285714285714,3
2026-03-07,50350.0,50350.0,51450.0,4.1,76.0,2.9440476190476192,3
2026-03-08,50350.0,50350.0,50900.0,11.1,77.0,2.7821428571428575,3
2026-03-09,50350.0,50350.0,50350.0,26.7,80.66666666666667,2.8035714285714284,3
2026-03-10,50350.0,50350.0,50350.0,17.96666666666667,84.33333333333333,2.782142857142857,3
2026-03-11,50350.0,50350.0,50350.0,9.233333333333334,88.0,2.8285714285714287,3
2026-03-12,50350.0,50350.0,50350.0,0.5,77.0,2.8285714285714287,3
2026-03-13,57250.0,50350.0,50350.0,0.0,78.0,2.8285714285714287,3
2026-03-14,60000.0,57250.0,50350.0,9.0,79.0,2.876190476190476,3
2026-03-15,62750.0,60000.0,50350.0,9.7,79.0,2.9714285714285715,3
2026-03-16,65500.0,62750.0,50350.0,6.2,78.66666666666667,3.114285714285714,3
2026-03-17,68850.0,65500.0,50350.0,4.433333333333334,78.33333333333333,2.7857142857142856,3
2026-03-18,68850.0,68850.0,50350.0,2.666666666666667,78.0,2.5714285714285716,3
2026-03-19,68850.0,68850.0,50350.0,0.9,70.0,1.5714285714285714,3
2026-03-20,68850.0,68850.0,57250.0,1.2,76.0,1.5785714285714287,3
2026-03-21,68850.0,68850.0,60000.0,10.0,90.0,1.457142857142857,3
2026-03-22,68850.0,68850.0,62750.0,5.0,86.0,1.207142857142857,3
2026-03-23,68850.0,68850.0,65500.0,0.0,84.33333333333333,0.8285714285714285,3
2026-03-24,68850.0,68850.0,68850.0,0.0,82.66666666666667,0.8857142857142858,3
2026-03-25,70600.0,68850.0,68850.0,0.0,81.0,1.0142857142857142,3
2026-03-26,67600.0,70600.0,68850.0,0.0,75.0,1.0142857142857142,3
2026-03-27,67600.0,67600.0,68850.0,0.1,69.0,1.157142857142857,3
2026-03-28,66250.0,67600.0,68850.0,2.8,66.0,1.8047619047619048,3
2026-03-29,64900.0,66250.0,68850.0,1.8,74.0,2.9571428571428564,3
2026-03-30,63550.0,64900.0,68850.0,14.9,74.33333333333333,4.614285714285714,3
2026-03-31,63550.0,63550.0,68850.0,9.933333333333334,74.66666666666667,4.8999999999999995,3
2026-04-01,62100.0,63550.0,70600.0,4.966666666666667,75.0,4.8999999999999995,4
2026-04-02,62100.0,62100.0,67600.0,0.0,82.0,5.049999999999999,4
2026-04-03,62100.0,62100.0,67600.0,1.0,80.0,8.049999999999999,4
2026-04-04,58733.333333333336,62100.0,66250.0,0.0,77.0,10.200000000000001,4
2026-04-05,55366.666666666664,58733.333333333336,64900.0,1.0,78.0,11.5,4
2026-04-06,52000.0,55366.666666666664,63550.0,8.8,78.33333333333333,11.95,4
2026-04-07,52000.0,52000.0,63550.0,7.533333333333334,78.66666666666667,12.014285714285714,4
2026-04-08,53500.0,52000.0,62100.0,6.2666666666666675,79.0,12.721428571428572,4
2026-04-09,53500.0,53500.0,62100.0,5.0,71.0,12.985714285714284,4
2026-04-10,53500.0,53500.0,62100.0,0.3,79.0,13.128571428571428,4
2026-04-11,54400.0,53500.0,58733.333333333336,0.15,69.0,12.630952380952381,4
2026-04-12,55300.0,54400.0,55366.666666666664,0.0,69.0,11.492857142857142,4
2026-04-13,56200.0,55300.0,52000.0,0.0,68.66666666666667,9.714285714285714,4
2026-04-14,56200.0,56200.0,52000.0,0.09999999999999999,68.33333333333333,9.821428571428571,4
2026-04-15,57000.0,56200.0,53500.0,0.19999999999999998,68.0,10.892857142857142,4
2026-04-16,57000.0,57000.0,53500.0,0.3,72.0,12.092857142857143,4
2026-04-17,57000.0,57000.0,53500.0,4.6,77.0,11.407142857142858,4
