Tanggal,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting ,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas 1,Daging Sapi Kualitas 2,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk 1,Minyak Goreng Kemasan Bermerk 2,Telur Ayam,Telur Ayam Ras Segar
2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,35000.0,35000.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,69150.0,69150.0,69150.0,81250.0,71650.0,90850.0,37750.0,37750.0,130000.0,136650.0,123350.0,15100.0,15500.0,14650.0,14950.0,14850.0,15000.0,15000.0,25650.0,25650.0
2021-01-05,35000.0,35000.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,69150.0,69150.0,69150.0,82900.0,71650.0,94150.0,37750.0,37750.0,130000.0,136650.0,123350.0,15100.0,15500.0,14650.0,14950.0,14850.0,15000.0,15000.0,25650.0,25650.0
2021-01-06,33350.0,33350.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,70400.0,70000.0,70850.0,84150.0,71650.0,96650.0,37750.0,37750.0,130000.0,136650.0,123350.0,15100.0,15500.0,14650.0,14950.0,14850.0,15000.0,15000.0,25500.0,25500.0
2021-01-07,33350.0,33350.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,70400.0,70000.0,70850.0,87500.0,76650.0,98350.0,37900.0,37900.0,129150.0,135850.0,122500.0,15000.0,15350.0,14650.0,14950.0,14850.0,15000.0,15000.0,25350.0,25350.0
2021-01-08,33350.0,33350.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,65850.0,65000.0,66650.0,84150.0,71650.0,96650.0,38400.0,38400.0,129150.0,135850.0,122500.0,14900.0,15150.0,14650.0,14950.0,14850.0,15000.0,15000.0,25350.0,25350.0
2021-01-11,34150.0,34150.0,35000.0,35000.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,61250.0,61650.0,60850.0,80850.0,68350.0,93350.0,38250.0,38250.0,129150.0,135850.0,122500.0,14900.0,15150.0,14650.0,14950.0,14850.0,15000.0,15000.0,25000.0,25000.0
2021-01-12,34150.0,34150.0,35000.0,35000.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,61250.0,61650.0,60850.0,80850.0,68350.0,93350.0,38500.0,38500.0,129150.0,135850.0,122500.0,15000.0,15350.0,14650.0,14950.0,14850.0,15000.0,15000.0,25000.0,25000.0
2021-01-13,34150.0,34150.0,35000.0,35000.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,60850.0,60000.0,61650.0,81650.0,70000.0,93350.0,38600.0,38600.0,129150.0,135850.0,122500.0,15000.0,15350.0,14650.0,14950.0,14850.0,15000.0,15000.0,24850.0,24850.0
2021-01-14,35000.0,35000.0,35000.0,35000.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,60850.0,60000.0,61650.0,85400.0,77500.0,93350.0,38600.0,38600.0,129150.0,135850.0,122500.0,15000.0,15350.0,14650.0,14950.0,14850.0,15000.0,15000.0,24500.0,24500.0
2021-01-15,35000.0,35000.0,35000.0,35000.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,61650.0,61650.0,61650.0,84600.0,77500.0,91650.0,38600.0,38600.0,129150.0,135850.0,122500.0,15000.0,15350.0,14650.0,14950.0,14850.0,15000.0,15000.0,24150.0,24150.0
2021-01-18,34150.0,34150.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,59600.0,58350.0,60850.0,81650.0,80000.0,83350.0,38600.0,38600.0,129150.0,135850.0,122500.0,15000.0,15350.0,14650.0,14950.0,14850.0,15000.0,15000.0,24000.0,24000.0
2021-01-19,34150.0,34150.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,59600.0,58350.0,60850.0,82500.0,80000.0,85000.0,38500.0,38500.0,129150.0,135850.0,122500.0,14900.0,15350.0,14500.0,14950.0,14850.0,15000.0,15000.0,23500.0,23500.0
2021-01-20,34150.0,34150.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,59600.0,58350.0,60850.0,85000.0,80000.0,90000.0,38350.0,38350.0,129150.0,135850.0,122500.0,14900.0,15350.0,14500.0,14950.0,14850.0,15000.0,15000.0,23500.0,23500.0
2021-01-21,34150.0,34150.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,59600.0,58350.0,60850.0,85000.0,80000.0,90000.0,38350.0,38350.0,129150.0,135850.0,122500.0,14900.0,15350.0,14500.0,14950.0,14850.0,15000.0,15000.0,23350.0,23350.0
2021-01-22,34150.0,34150.0,36150.0,36150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,56250.0,56650.0,55850.0,81250.0,75850.0,86650.0,38350.0,38350.0,129150.0,135850.0,122500.0,14900.0,15350.0,14500.0,14950.0,14850.0,15000.0,15000.0,23000.0,23000.0
2021-01-25,35000.0,35000.0,36150.0,36150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,55850.0,56650.0,55000.0,81250.0,80000.0,82500.0,37850.0,37850.0,133350.0,139150.0,127500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,22850.0,22850.0
2021-01-26,35000.0,35000.0,36150.0,36150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,55850.0,56650.0,55000.0,82500.0,82500.0,82500.0,37500.0,37500.0,133350.0,139150.0,127500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,22850.0,22850.0
2021-01-27,35000.0,35000.0,36150.0,36150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,55850.0,56650.0,55000.0,85000.0,85850.0,84150.0,37150.0,37150.0,133350.0,139150.0,127500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,22850.0,22850.0
2021-01-28,35000.0,35000.0,36150.0,36150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,56650.0,56650.0,56650.0,86250.0,85850.0,86650.0,37150.0,37150.0,133350.0,139150.0,127500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,22850.0,22850.0
2021-01-29,35000.0,35000.0,36150.0,36150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,56650.0,56650.0,56650.0,87100.0,85850.0,88350.0,36350.0,36350.0,130850.0,136650.0,125000.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,22850.0,22850.0
2021-02-01,35850.0,35850.0,36150.0,36150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,67100.0,64150.0,70000.0,88750.0,84150.0,93350.0,35000.0,35000.0,130850.0,136650.0,125000.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,22150.0,22150.0
2021-02-02,35850.0,35850.0,36150.0,36150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,67100.0,64150.0,70000.0,90400.0,84150.0,96650.0,35000.0,35000.0,130850.0,136650.0,125000.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,22150.0,22150.0
2021-02-03,35850.0,35850.0,36150.0,36150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,67100.0,64150.0,70000.0,91250.0,84150.0,98350.0,34850.0,34850.0,130850.0,136650.0,125000.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,22000.0,22000.0
2021-02-04,35850.0,35850.0,36150.0,36150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,67900.0,65850.0,70000.0,90400.0,84150.0,96650.0,35000.0,35000.0,130850.0,136650.0,125000.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,22500.0,22500.0
2021-02-05,37000.0,37000.0,35350.0,35350.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,69600.0,65850.0,73350.0,87900.0,84150.0,91650.0,35250.0,35250.0,130850.0,136650.0,125000.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,23650.0,23650.0
2021-02-08,39150.0,39150.0,35350.0,35350.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,72100.0,67500.0,76650.0,86250.0,83350.0,89150.0,35850.0,35850.0,129150.0,135000.0,123350.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24150.0,24150.0
2021-02-09,39150.0,39150.0,35350.0,35350.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,71250.0,67500.0,75000.0,85400.0,83350.0,87500.0,35850.0,35850.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24500.0,24500.0
2021-02-10,40850.0,40850.0,35350.0,35350.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,71250.0,67500.0,75000.0,85400.0,83350.0,87500.0,36250.0,36250.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24500.0,24500.0
2021-02-11,40850.0,40850.0,37150.0,37150.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,71250.0,67500.0,75000.0,85400.0,83350.0,87500.0,36350.0,36350.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14900.0,14650.0,15000.0,15000.0,24650.0,24650.0
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,41650.0,41650.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,65400.0,61650.0,69150.0,90000.0,81650.0,98350.0,36000.0,36000.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14900.0,14650.0,15000.0,15000.0,25000.0,25000.0
2021-02-16,41650.0,41650.0,35350.0,35350.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,65400.0,61650.0,69150.0,90000.0,81650.0,98350.0,36000.0,36000.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14900.0,14650.0,15000.0,15000.0,25150.0,25150.0
2021-02-17,41650.0,41650.0,35350.0,35350.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,64600.0,61650.0,67500.0,88350.0,80000.0,96650.0,36000.0,36000.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,25350.0,25350.0
2021-02-18,41650.0,41650.0,35350.0,35350.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,63750.0,60850.0,66650.0,95850.0,80000.0,111650.0,35650.0,35650.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,25350.0,25350.0
2021-02-19,41650.0,41650.0,35350.0,35350.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,62500.0,60000.0,65000.0,95850.0,80000.0,111650.0,35650.0,35650.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,25350.0,25350.0
2021-02-22,42150.0,42150.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16350.0,14200.0,62100.0,59150.0,65000.0,97500.0,76650.0,118350.0,34900.0,34900.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24650.0,24650.0
2021-02-23,42150.0,42150.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16250.0,14200.0,61250.0,57500.0,65000.0,96650.0,76650.0,116650.0,34900.0,34900.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24650.0,24650.0
2021-02-24,42150.0,42150.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16250.0,14200.0,61650.0,58350.0,65000.0,97500.0,78350.0,116650.0,34900.0,34900.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24650.0,24650.0
2021-02-25,42150.0,42150.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16250.0,14200.0,60400.0,55850.0,65000.0,99150.0,78350.0,120000.0,35000.0,35000.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24650.0,24650.0
2021-02-26,42150.0,42150.0,35850.0,35850.0,13450.0,12150.0,11300.0,13950.0,12750.0,16250.0,14200.0,60400.0,55850.0,65000.0,99150.0,78350.0,120000.0,35600.0,35600.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24500.0,24500.0
2021-03-01,45000.0,45000.0,36650.0,36650.0,13450.0,12150.0,11300.0,13950.0,12750.0,16250.0,14200.0,62500.0,56650.0,68350.0,102500.0,76650.0,128350.0,36400.0,36400.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24350.0,24350.0
2021-03-02,45000.0,45000.0,36650.0,36650.0,13450.0,12150.0,11250.0,13950.0,12750.0,16250.0,14200.0,62900.0,56650.0,69150.0,108350.0,76650.0,140000.0,37150.0,37150.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24350.0,24350.0
2021-03-03,45000.0,45000.0,36650.0,36650.0,13450.0,12150.0,11250.0,13950.0,12750.0,16250.0,14200.0,62100.0,56650.0,67500.0,109150.0,75000.0,143350.0,37150.0,37150.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24500.0,24500.0
2021-03-04,45000.0,45000.0,36650.0,36650.0,13450.0,12150.0,11250.0,13950.0,12750.0,16250.0,14200.0,60400.0,56650.0,64150.0,103350.0,75000.0,131650.0,37150.0,37150.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24350.0,24350.0
2021-03-05,44150.0,44150.0,36650.0,36650.0,13450.0,12150.0,11250.0,13950.0,12750.0,16250.0,14200.0,60400.0,56650.0,64150.0,101650.0,75000.0,128350.0,37600.0,37600.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,14950.0,14850.0,15000.0,15000.0,24350.0,24350.0
2021-03-08,43850.0,43850.0,35850.0,35850.0,13450.0,12150.0,11250.0,13950.0,12750.0,16250.0,14200.0,60000.0,58350.0,61650.0,101650.0,73350.0,130000.0,37500.0,37500.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,15000.0,15000.0,15000.0,15000.0,24350.0,24350.0
2021-03-09,43850.0,43850.0,35850.0,35850.0,13450.0,12150.0,11250.0,13950.0,12750.0,16250.0,14200.0,60000.0,58350.0,61650.0,101650.0,73350.0,130000.0,37500.0,37500.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,15000.0,15000.0,15000.0,15000.0,24350.0,24350.0
2021-03-10,43850.0,43850.0,35850.0,35850.0,13450.0,12150.0,11250.0,13950.0,12750.0,16250.0,14200.0,60000.0,58350.0,61650.0,100850.0,71650.0,130000.0,37500.0,37500.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,15000.0,15000.0,15000.0,15000.0,24500.0,24500.0
2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,43850.0,43850.0,35850.0,35850.0,13400.0,12150.0,11250.0,13950.0,12750.0,16100.0,14200.0,58750.0,58350.0,59150.0,97500.0,66650.0,128350.0,37150.0,37150.0,128750.0,135000.0,122500.0,14750.0,15150.0,14350.0,15000.0,15000.0,15000.0,15000.0,24350.0,24350.0
2021-03-15,42150.0,42150.0,35850.0,35850.0,13400.0,12150.0,11250.0,13950.0,12750.0,16100.0,14200.0,59600.0,57500.0,61650.0,98750.0,64150.0,133350.0,37650.0,37650.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15000.0,15000.0,15000.0,15000.0,24000.0,24000.0
2021-03-16,41650.0,41650.0,35850.0,35850.0,13400.0,12150.0,11250.0,13950.0,12750.0,16100.0,14200.0,57900.0,55850.0,60000.0,98750.0,64150.0,133350.0,37650.0,37650.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15000.0,15000.0,15000.0,15000.0,23650.0,23650.0
2021-03-17,41650.0,41650.0,35850.0,35850.0,13400.0,12150.0,11250.0,13950.0,12750.0,16100.0,14200.0,57900.0,55850.0,60000.0,98350.0,63350.0,133350.0,37850.0,37850.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15400.0,15150.0,15500.0,15500.0,23500.0,23500.0
2021-03-18,41650.0,41650.0,35850.0,35850.0,13400.0,12150.0,11250.0,13950.0,12750.0,16100.0,14200.0,57900.0,55850.0,60000.0,98350.0,63350.0,133350.0,37850.0,37850.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15400.0,15150.0,15500.0,15500.0,23350.0,23350.0
2021-03-19,41650.0,41650.0,35850.0,35850.0,13400.0,12100.0,11250.0,13950.0,12750.0,16100.0,14200.0,57900.0,55850.0,60000.0,99150.0,63350.0,135000.0,37650.0,37650.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15400.0,15150.0,15500.0,15500.0,23150.0,23150.0
2021-03-22,40850.0,40850.0,35850.0,35850.0,13400.0,12100.0,11250.0,13950.0,12750.0,16100.0,14200.0,56650.0,53350.0,60000.0,93350.0,61650.0,125000.0,36850.0,36850.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15400.0,15150.0,15500.0,15500.0,23000.0,23000.0
2021-03-23,40000.0,40000.0,35850.0,35850.0,13400.0,12100.0,11250.0,13950.0,12750.0,16100.0,14200.0,56650.0,53350.0,60000.0,93350.0,61650.0,125000.0,36900.0,36900.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15400.0,15150.0,15500.0,15500.0,23000.0,23000.0
2021-03-24,39150.0,39150.0,35850.0,35850.0,13400.0,12100.0,11250.0,13950.0,12750.0,16100.0,14200.0,56650.0,53350.0,60000.0,93350.0,61650.0,125000.0,36900.0,36900.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15400.0,15150.0,15500.0,15500.0,23000.0,23000.0
2021-03-25,39150.0,39150.0,35850.0,35850.0,13400.0,12100.0,11250.0,13950.0,12750.0,16100.0,14200.0,56650.0,53350.0,60000.0,93350.0,61650.0,125000.0,37400.0,37400.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15400.0,15150.0,15500.0,15500.0,23000.0,23000.0
2021-03-26,39150.0,39150.0,35850.0,35850.0,13400.0,12100.0,11250.0,13950.0,12750.0,16100.0,14200.0,59600.0,57500.0,61650.0,94150.0,63350.0,125000.0,37400.0,37400.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15400.0,15150.0,15500.0,15500.0,22850.0,22850.0
2021-03-29,38350.0,38350.0,35850.0,35850.0,13400.0,12100.0,11250.0,13950.0,12750.0,16100.0,14200.0,57500.0,55850.0,59150.0,90850.0,63350.0,118350.0,37500.0,37500.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15400.0,15150.0,15500.0,15500.0,22150.0,22150.0
2021-03-30,38350.0,38350.0,35850.0,35850.0,13400.0,12100.0,11250.0,13950.0,12750.0,16100.0,14200.0,57500.0,55850.0,59150.0,88350.0,63350.0,113350.0,38100.0,38100.0,126650.0,133350.0,120000.0,14750.0,15150.0,14350.0,15400.0,15150.0,15500.0,15500.0,22000.0,22000.0
2021-03-31,38350.0,38350.0,35850.0,35850.0,13350.0,12100.0,11200.0,13900.0,12750.0,16050.0,14150.0,57500.0,56650.0,58350.0,84150.0,65000.0,103350.0,38100.0,38100.0,126650.0,133350.0,120000.0,14600.0,15000.0,14150.0,15550.0,15350.0,15850.0,15500.0,21650.0,21650.0
2021-04-01,38350.0,38350.0,35850.0,35850.0,13350.0,12100.0,11200.0,13900.0,12750.0,16050.0,14150.0,58350.0,58350.0,58350.0,84150.0,65000.0,103350.0,38500.0,38500.0,126650.0,133350.0,120000.0,14600.0,15000.0,14150.0,15550.0,15350.0,15850.0,15500.0,21650.0,21650.0
2021-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,36650.0,36650.0,35000.0,35000.0,13350.0,12100.0,11200.0,13900.0,12750.0,16050.0,14150.0,59150.0,61650.0,56650.0,77500.0,60000.0,95000.0,39250.0,39250.0,126650.0,133350.0,120000.0,14600.0,15000.0,14150.0,15550.0,15350.0,15850.0,15500.0,22400.0,22400.0
2021-04-06,36650.0,36650.0,35000.0,35000.0,13350.0,12100.0,11200.0,13900.0,12750.0,16050.0,14150.0,59150.0,61650.0,56650.0,76650.0,60000.0,93350.0,39250.0,39250.0,126650.0,133350.0,120000.0,14600.0,15000.0,14150.0,15550.0,15350.0,15850.0,15500.0,22400.0,22400.0
2021-04-07,36650.0,36650.0,35850.0,35850.0,13350.0,12100.0,11200.0,13900.0,12750.0,16050.0,14150.0,59150.0,63350.0,55000.0,73350.0,60000.0,86650.0,40600.0,40600.0,126650.0,133350.0,120000.0,14600.0,15000.0,14150.0,15550.0,15350.0,15850.0,15500.0,23500.0,23500.0
2021-04-08,36650.0,36650.0,35850.0,35850.0,13350.0,12100.0,11200.0,13900.0,12750.0,16050.0,14150.0,61650.0,65000.0,58350.0,72500.0,60000.0,85000.0,40850.0,40850.0,126650.0,133350.0,120000.0,14600.0,15000.0,14150.0,15550.0,15350.0,15850.0,15500.0,24000.0,24000.0
2021-04-09,36650.0,36650.0,35850.0,35850.0,13350.0,12100.0,11200.0,13900.0,12750.0,16050.0,14150.0,60850.0,63350.0,58350.0,72500.0,60000.0,85000.0,41250.0,41250.0,126650.0,133350.0,120000.0,14600.0,15000.0,14150.0,15550.0,15350.0,15850.0,15500.0,24000.0,24000.0
2021-04-12,40000.0,40000.0,37500.0,37500.0,13350.0,12100.0,11200.0,13900.0,12750.0,16050.0,14150.0,59150.0,65000.0,53350.0,66650.0,53350.0,80000.0,42100.0,42100.0,134150.0,140850.0,127500.0,14600.0,15000.0,14150.0,15550.0,15350.0,15850.0,15500.0,24850.0,24850.0
2021-04-13,39150.0,39150.0,37500.0,37500.0,13350.0,12100.0,11200.0,13900.0,12750.0,16050.0,14150.0,59150.0,65000.0,53350.0,65850.0,53350.0,78350.0,42100.0,42100.0,134150.0,140850.0,127500.0,14600.0,15000.0,14150.0,15550.0,15350.0,15850.0,15500.0,25650.0,25650.0
2021-04-14,40000.0,40000.0,37500.0,37500.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,59150.0,65000.0,53350.0,65850.0,53350.0,78350.0,42100.0,42100.0,137100.0,143350.0,130850.0,14400.0,14850.0,14000.0,15250.0,15100.0,15500.0,15150.0,25650.0,25650.0
2021-04-15,40000.0,40000.0,37500.0,37500.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,65000.0,70000.0,60000.0,68350.0,55000.0,81650.0,42000.0,42000.0,137100.0,143350.0,130850.0,14400.0,14850.0,14000.0,15250.0,15100.0,15500.0,15150.0,25650.0,25650.0
2021-04-16,40000.0,40000.0,37500.0,37500.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,66650.0,71650.0,61650.0,68350.0,55000.0,81650.0,41650.0,41650.0,137100.0,143350.0,130850.0,14400.0,14850.0,14000.0,15250.0,15100.0,15500.0,15150.0,25650.0,25650.0
2021-04-19,40000.0,40000.0,38350.0,38350.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,60850.0,66650.0,55000.0,61650.0,53350.0,70000.0,41500.0,41500.0,137100.0,143350.0,130850.0,14400.0,14850.0,14000.0,15250.0,15100.0,15500.0,15150.0,25500.0,25500.0
2021-04-20,39150.0,39150.0,37500.0,37500.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,60850.0,66650.0,55000.0,60850.0,53350.0,68350.0,40350.0,40350.0,137100.0,143350.0,130850.0,14400.0,14850.0,14000.0,15250.0,15100.0,15500.0,15150.0,25500.0,25500.0
2021-04-21,39150.0,39150.0,37500.0,37500.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,60850.0,66650.0,55000.0,60850.0,53350.0,68350.0,39600.0,39600.0,136650.0,143350.0,130000.0,14400.0,14850.0,14000.0,15400.0,15150.0,15650.0,15350.0,25500.0,25500.0
2021-04-22,37500.0,37500.0,37500.0,37500.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,58350.0,63350.0,53350.0,57500.0,50000.0,65000.0,38900.0,38900.0,136650.0,143350.0,130000.0,14400.0,14850.0,14000.0,15400.0,15150.0,15650.0,15350.0,25350.0,25350.0
2021-04-23,37500.0,37500.0,37500.0,37500.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,58350.0,63350.0,53350.0,57500.0,50000.0,65000.0,38750.0,38750.0,136650.0,143350.0,130000.0,14400.0,14850.0,14000.0,15400.0,15150.0,15650.0,15350.0,25000.0,25000.0
2021-04-26,36350.0,36350.0,37500.0,37500.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,52100.0,60000.0,44150.0,53350.0,45000.0,61650.0,37600.0,37600.0,136650.0,143350.0,130000.0,14400.0,14850.0,14000.0,15400.0,15150.0,15650.0,15350.0,24150.0,24150.0
2021-04-27,36350.0,36350.0,37500.0,37500.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,52100.0,60000.0,44150.0,53350.0,45000.0,61650.0,37500.0,37500.0,136650.0,143350.0,130000.0,14400.0,14850.0,14000.0,15400.0,15150.0,15650.0,15350.0,24150.0,24150.0
2021-04-28,36350.0,36350.0,37500.0,37500.0,13450.0,12100.0,11200.0,14050.0,12850.0,16200.0,14150.0,50850.0,58350.0,43350.0,55000.0,45000.0,65000.0,37400.0,37400.0,136650.0,143350.0,130000.0,14400.0,14850.0,14000.0,15400.0,15150.0,15650.0,15350.0,24150.0,24150.0
2021-04-29,36350.0,36350.0,37500.0,37500.0,13400.0,12050.0,11150.0,14000.0,12800.0,16200.0,14150.0,50850.0,59450.0,42200.0,55000.0,45000.0,65000.0,37850.0,37850.0,136650.0,143350.0,130000.0,14400.0,14850.0,14000.0,15400.0,15150.0,15650.0,15350.0,24150.0,24150.0
2021-04-30,36350.0,36350.0,35850.0,35850.0,13400.0,12050.0,11150.0,14000.0,12800.0,16200.0,14150.0,50850.0,60000.0,41650.0,54150.0,45000.0,63350.0,39100.0,39100.0,136650.0,143350.0,130000.0,14400.0,14850.0,14000.0,15400.0,15150.0,15650.0,15350.0,23850.0,23850.0
2021-05-03,37150.0,37150.0,35850.0,35850.0,13400.0,12050.0,11150.0,14000.0,12800.0,16200.0,14150.0,55000.0,63350.0,46650.0,55000.0,45000.0,65000.0,39650.0,39650.0,140000.0,146650.0,133350.0,14400.0,14850.0,14000.0,15400.0,15150.0,15650.0,15350.0,23850.0,23850.0
